GeneratorName=FCCS 3.0,GeneratorVersion=3.0.0,DateCreated=10/29/2012
fuelbed_number,site_name,site_description,cover_type,ecoregion,overstory_loading,midstory_loading,understory_loading,snags_c1_foliage_loading,snags_c1wo_foliage_loading,snags_c1_wood_loading,snags_c2_loading,snags_c3_loading,shrubs_primary_loading,shrubs_secondary_loading,shrubs_primary_perc_live,shrubs_secondary_perc_live,nw_primary_loading,nw_secondary_loading,nw_primary_perc_live,nw_secondary_perc_live,w_sound_0_quarter_loading,w_sound_quarter_1_loading,w_sound_1_3_loading,w_sound_3_9_loading,w_sound_9_20_loading,w_sound_gt20_loading,w_rotten_3_9_loading,w_rotten_9_20_loading,w_rotten_gt20_loading,w_stump_sound_loading,w_stump_rotten_loading,w_stump_lightered_loading,litter_depth,litter_loading,lichen_depth,lichen_loading,moss_depth,moss_loading,basal_accum_loading,squirrel_midden_loading,ladderfuels_loading,duff_lower_depth,duff_lower_loading,duff_upper_depth,duff_upper_loading,Total_aboveground_fuel_loading,efg_natural,efg_activity
423.000000,,,228,220.000000,1.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.500000,0.050000,70.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.142000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,6.750000,0.500000,3.000000,14.516399,13,13
424.000000,,,101,230.000000,5.427793,5.717250,0.000000,0.000000,0.309098,0.000000,0.147027,0.130690,2.851758,0.000000,80.000000,0.000000,0.150000,0.000000,80.000000,0.000000,0.200000,0.200000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.019603,0.000000,0.500000,0.435000,0.000000,0.000000,1.000000,0.375000,0.000000,0.000000,0.000000,2.000000,17.599998,2.000000,6.400000,150.376251,11,11
425.000000,,,92,230.000000,9.147599,9.801000,2.940300,0.000000,1.054004,0.000000,0.661619,0.588106,4.828959,0.000000,80.000000,0.000000,0.080000,0.000000,80.000000,0.000000,0.500000,0.500000,1.000000,1.500000,0.500000,0.000000,1.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.500000,4.417500,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,3.000000,0.500000,6.750000,1.000000,6.000000,131.294388,9,9
426.000000,,,85,320.000000,10.291049,0.980100,0.000000,0.000000,0.157677,0.000000,0.043138,0.043138,0.750000,0.000000,90.000000,0.000000,0.300000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.200000,0.500000,0.000000,0.200000,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.232500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.120000,15.644774,9,9
427.000000,,,29,220.000000,5.808726,1.390435,0.000000,0.000000,0.000000,0.000000,0.378640,0.378640,1.161771,0.000000,90.000000,0.000000,0.020000,0.000000,85.000000,0.000000,0.400000,1.000000,2.000000,4.000000,2.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.913500,0.000000,0.000000,1.000000,1.425000,0.000000,0.000000,0.500000,2.000000,33.000000,2.000000,12.000001,106.192520,10,10
428.000000,,,296,410.000000,19.882307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230000,0.000000,70.000000,0.000000,0.300000,0.300000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,6.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,8.100000,1.000000,7.200000,177.591324,13,13
429.000000,,,55,220.000000,8.167500,4.185517,1.388475,0.000000,4.600579,0.000000,0.000000,0.000000,1.730605,0.000000,75.000000,0.000000,0.110000,0.000000,75.000000,0.000000,0.400000,0.700000,1.400000,1.800000,1.800000,0.000000,0.500000,0.700000,0.000000,0.000000,0.000000,0.000000,1.500000,4.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.400000,63.091854,9,9
430.000000,,,51,220.000000,11.761200,2.069100,1.481040,0.000000,0.482758,0.000000,0.359398,0.163363,2.500000,0.547426,85.000000,85.000000,0.080000,0.010000,70.000000,75.000000,0.600000,1.200000,1.600000,1.500000,1.800000,0.000000,0.800000,0.800000,0.000000,0.000000,0.114864,0.000000,2.000000,5.270000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,6.800000,162.037445,9,9
431.000000,,,83,230.000000,14.007262,0.816750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.373842,0.000000,90.000000,0.000000,0.300000,0.000000,85.000000,0.000000,0.600000,1.000000,1.200000,1.200000,1.000000,0.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,5.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.200000,29.802145,9,9
432.000000,,,102,410.000000,4.500619,1.715175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.250000,0.000000,90.000000,0.000000,0.050000,0.000000,85.000000,0.000000,0.100000,0.200000,1.500000,1.500000,1.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.500000,8.100000,0.500000,3.600000,27.136103,9,9
433.000000,,,63,220.000000,0.797148,0.000000,0.000000,0.000000,0.000000,0.000000,0.006892,0.004595,1.776887,0.000000,90.000000,0.000000,0.600000,0.000000,80.000000,0.000000,0.200000,0.400000,0.800000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.217500,0.500000,0.012500,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.270000,0.100000,0.120000,6.056485,10,10
434.000000,,,47,230.000000,6.533999,0.000000,0.000000,0.000000,1.609194,0.000000,0.500299,0.500299,1.317394,0.000000,80.000000,0.000000,0.400000,0.000000,60.000000,0.000000,0.200000,0.500000,0.500000,0.500000,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.450000,0.000000,0.000000,1.000000,0.225000,0.000000,0.000000,0.000000,0.200000,2.880000,0.200000,1.280000,25.811256,9,9
435.000000,,,252,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.139408,0.000000,85.000000,0.000000,0.900000,0.000000,85.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,1.120000,3.079408,13,13
436.000000,,,262,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.700000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.862500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.562500,13,13
437.000000,,,999,230.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.700000,0.000000,75.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.805000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.505000,8,8
438.000000,,,101,410.000000,2.803086,3.634265,0.000000,0.000000,0.309098,0.000000,0.147027,0.130690,1.600000,0.000000,80.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.200000,0.200000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.019603,0.000000,0.500000,0.456000,0.000000,0.000000,1.000000,0.375000,0.000000,0.000000,0.040000,6.000000,52.799999,6.000000,19.199999,187.621613,11,11
439.000000,,,101,230.000000,0.574992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.205805,0.000000,80.000000,0.000000,1.000000,0.050000,80.000000,80.000000,0.100000,0.160000,0.140000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.068750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.900000,0.250000,0.400000,10.424994,11,11
440.000000,,,101,410.000000,7.357282,3.430350,0.000000,0.000000,1.063220,0.000000,0.735133,0.392071,1.600000,0.000000,80.000000,0.000000,0.050000,0.000000,80.000000,0.000000,0.200000,0.200000,0.500000,0.500000,0.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.019603,0.000000,0.500000,0.454500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,2.000000,14.400000,2.000000,6.400000,141.736572,11,11
441.000000,,,60,220.000000,14.803429,3.757050,0.775912,0.000000,6.620661,0.000000,6.299548,2.887293,1.293931,0.000000,90.000000,0.000000,0.400000,0.000000,85.000000,0.000000,0.200000,0.200000,1.500000,1.500000,1.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,1.000000,0.225000,0.000000,0.000000,0.000000,1.000000,14.400000,1.000000,6.400000,104.673470,9,9
442.000000,,,999,220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.100000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.000000,0.500000,2.000000,14.940001,8,8
443.000000,,,268,220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.100000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.000001,0.500000,2.000000,16.940001,13,13
445.000000,,,999,220.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.189454,0.000000,85.000000,0.000000,1.300000,0.000000,65.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,0.000000,0.500000,0.150000,0.000000,0.000000,0.000000,2.000000,33.000000,1.000000,6.000000,43.639454,8,8
448.000000,,,90,220.000000,7.677449,3.266999,0.000000,0.000000,3.675664,0.000000,1.722967,1.378374,8.199306,0.000000,80.000000,0.000000,0.110000,0.000000,80.000000,0.000000,0.200000,0.200000,0.500000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,0.000000,0.612606,0.000000,0.500000,0.765000,0.000000,0.000000,1.000000,0.225000,0.000000,0.000000,0.300000,1.000000,10.799999,1.000000,4.800000,237.445969,11,11
449.000000,,,62,220.000000,12.577950,4.900500,0.571725,0.000000,2.534480,0.000000,2.572964,1.029186,1.575670,0.265276,90.000000,90.000000,0.080000,0.000000,85.000000,0.000000,0.100000,0.200000,1.500000,1.500000,1.500000,0.000000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,2.635000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.500000,8.100000,1.000000,7.200000,162.638214,9,9
450.000000,,,93,320.000000,5.880600,1.143450,0.000000,0.000000,0.000000,0.000000,0.086276,0.064707,1.661525,0.000000,90.000000,0.000000,0.230000,0.000000,80.000000,0.000000,0.300000,0.600000,1.200000,0.400000,0.200000,0.000000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.500000,0.688500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,4.050000,0.500000,1.800000,18.999725,5,5
451.000000,,,93,320.000000,5.445000,1.306800,0.000000,0.000000,0.000000,0.000000,0.086276,0.064707,1.800000,0.000000,90.000000,0.000000,0.230000,0.000000,80.000000,0.000000,0.300000,0.600000,1.200000,0.400000,0.200000,0.000000,0.200000,0.100000,0.000000,0.000000,0.000000,0.000000,0.500000,0.695250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,4.050000,0.500000,1.800000,20.329750,5,5
453.000000,,,228,220.000000,1.129075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.356877,0.000000,70.000000,0.000000,1.500000,0.300000,70.000000,95.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.106000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.990560,13,13
454.000000,,,21,220.000000,5.227199,5.989500,1.677060,0.000000,2.470688,0.000000,0.668199,0.534559,3.729452,0.000000,95.000000,0.000000,0.100000,0.000000,95.000000,0.000000,0.400000,0.500000,1.000000,1.000000,2.000000,0.000000,0.500000,1.000000,0.000000,0.000000,2.042019,0.000000,1.000000,2.945000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.500000,7.650000,0.500000,3.400000,98.767242,9,9
455.000000,,,30,220.000000,8.993235,1.073210,0.519453,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,75.000000,0.000000,0.200000,0.000000,75.000000,0.000000,0.500000,0.500000,1.000000,1.000000,1.500000,0.000000,2.500000,3.000000,0.000000,0.000000,0.539221,0.000000,0.800000,1.809000,0.500000,0.012500,1.000000,0.300000,0.014258,0.000000,0.000000,0.500000,7.650000,0.500000,3.400000,118.143051,10,10
456.000000,,,999,230.000000,7.187400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982032,0.000000,70.000000,0.000000,0.300000,0.000000,70.000000,0.000000,0.500000,1.000000,3.000000,3.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.790000,0.000000,0.000000,1.300000,0.390000,0.000000,0.000000,0.000000,0.500000,7.650000,0.500000,3.400000,346.174561,8,8
457.000000,,,102,410.000000,3.049200,3.675375,0.000000,0.000000,0.000000,0.000000,0.653451,0.653451,3.960000,0.000000,80.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.500000,1.500000,1.000000,0.000000,1.500000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.465000,0.000000,0.000000,1.000000,1.050000,0.000000,0.000000,0.040000,2.000000,30.800001,2.000000,11.200001,89.160103,9,9
458.000000,,,999,310.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.331075,0.000000,80.000000,0.000000,0.150000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.057200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.538275,8,8
